datetime	VAR_0.5	VAR_2.5	VAR_5.5	VAR_8.5	VAR_11.5	VAR_14.5
2019-07-30 09:30:00	23.665	23.088	6.94	4.584	4.844	5.05
2019-07-30 10:00:00	23.737	23.136	6.864	4.584	4.844	5.05
2019-07-30 10:30:00	23.617	23.16	6.914	4.584	4.844	5.05
2019-07-30 11:00:00	23.785	23.232	6.94	4.584	4.844	5.05
2019-07-30 11:30:00	24.002	23.256	6.99	4.584	4.844	5.05
2019-07-30 12:00:00	23.857	23.256	6.965	4.584	4.844	5.05
2019-07-30 12:30:00	24.122	23.28	6.94	4.584	4.844	5.05
2019-07-30 13:00:00	24.315	23.304	6.94	4.584	4.844	5.05
2019-07-30 13:30:00	24.653	23.328	6.889	4.584	4.844	5.05
2019-07-30 14:00:00	24.847	23.352	6.864	4.584	4.844	5.05
2019-07-30 14:30:00	25.04	23.352	7.091	4.584	4.844	5.05
2019-07-30 15:00:00	25.331	23.376	7.041	4.584	4.844	5.05
2019-07-30 15:30:00	25.453	23.328	7.015	4.584	4.844	5.05
2019-07-30 16:00:00	25.72	23.304	6.914	4.584	4.844	5.05
2019-07-30 16:30:00	25.939	23.376	6.864	4.584	4.844	5.05
2019-07-30 17:00:00	25.987	23.4	6.864	4.584	4.844	5.05
2019-07-30 17:30:00	26.207	23.4	7.091	4.584	4.844	5.05
2019-07-30 18:00:00	26.304	23.424	7.066	4.584	4.844	5.05
2019-07-30 18:30:00	26.304	23.424	6.965	4.584	4.818	5.05
2019-07-30 19:00:00	26.182	23.4	7.041	4.584	4.869	5.05
2019-07-30 19:30:00	26.012	23.376	6.839	4.584	4.818	5.05
2019-07-30 20:00:00	25.817	23.376	6.94	4.584	4.844	5.05
2019-07-30 20:30:00	25.598	23.4	7.142	4.584	4.869	5.05
2019-07-30 21:00:00	25.355	23.4	6.864	4.584	4.844	5.05
2019-07-30 21:30:00	25.186	23.376	6.99	4.584	4.844	5.05
2019-07-30 22:00:00	25.016	23.4	6.94	4.584	4.844	5.05
2019-07-30 22:30:00	24.895	23.376	6.94	4.584	4.844	5.024
2019-07-30 23:00:00	24.726	23.376	6.965	4.584	4.818	5.05
2019-07-30 23:30:00	24.605	23.352	6.99	4.584	4.844	5.05
2019-07-31 00:00:00	24.46	23.376	6.889	4.584	4.844	5.076
2019-07-31 00:30:00	24.363	23.376	6.965	4.584	4.844	5.05
2019-07-31 01:00:00	24.243	23.376	6.889	4.584	4.844	5.024
2019-07-31 01:30:00	24.146	23.376	7.066	4.584	4.844	5.05
2019-07-31 02:00:00	24.05	23.4	6.965	4.584	4.844	5.05
2019-07-31 02:30:00	23.978	23.376	6.99	4.584	4.844	5.05
2019-07-31 03:00:00	23.905	23.352	6.889	4.584	4.844	5.05
2019-07-31 03:30:00	23.809	23.352	6.94	4.584	4.844	5.05
2019-07-31 04:00:00	23.737	23.352	6.965	4.584	4.844	5.05
2019-07-31 04:30:00	23.713	23.352	7.015	4.584	4.844	5.05
2019-07-31 05:00:00	23.617	23.352	6.94	4.584	4.844	5.05
2019-07-31 05:30:00	23.593	23.376	6.965	4.584	4.844	5.05
2019-07-31 06:00:00	23.521	23.472	6.965	4.584	4.844	5.05
2019-07-31 06:30:00	23.472	23.448	6.965	4.584	4.844	5.05
2019-07-31 07:00:00	23.472	23.4	6.94	4.584	4.844	5.05
2019-07-31 07:30:00	23.448	23.4	6.965	4.584	4.844	5.05
2019-07-31 08:00:00	23.569	23.376	6.99	4.584	4.844	5.05
2019-07-31 08:30:00	23.472	23.304	7.015	4.584	4.844	5.05
2019-07-31 09:00:00	23.4	23.16	6.889	4.584	4.844	5.05
2019-07-31 09:30:00	23.497	23.208	6.965	4.584	4.844	5.05
2019-07-31 10:00:00	23.569	23.208	7.041	4.584	4.844	5.05
2019-07-31 10:30:00	23.593	23.304	6.864	4.584	4.844	5.05
2019-07-31 11:00:00	23.689	23.328	6.99	4.584	4.844	5.05
2019-07-31 11:30:00	23.809	23.376	6.889	4.584	4.844	5.05
2019-07-31 12:00:00	23.833	23.376	6.914	4.584	4.844	5.05
2019-07-31 12:30:00	23.93	23.304	6.965	4.584	4.844	5.05
2019-07-31 13:00:00	24.195	23.328	6.94	4.584	4.844	5.05
2019-07-31 13:30:00	24.243	23.328	6.914	4.584	4.844	5.05
2019-07-31 14:00:00	24.339	23.376	6.839	4.584	4.844	5.05
2019-07-31 14:30:00	24.267	23.328	6.99	4.584	4.844	5.05
2019-07-31 15:00:00	24.436	23.376	6.914	4.584	4.844	5.05
2019-07-31 15:30:00	24.581	23.424	7.041	4.584	4.844	5.05
2019-07-31 16:00:00	24.677	23.497	7.015	4.584	4.844	5.05
2019-07-31 16:30:00	24.847	23.545	7.041	4.584	4.844	5.05
2019-07-31 17:00:00	25.065	23.545	6.889	4.584	4.844	5.05
2019-07-31 17:30:00	25.065	23.545	7.167	4.584	4.844	5.05
2019-07-31 18:00:00	24.992	23.521	6.914	4.584	4.844	5.05
2019-07-31 18:30:00	24.944	23.545	7.041	4.584	4.844	5.05
2019-07-31 19:00:00	24.895	23.521	7.217	4.584	4.844	5.05
2019-07-31 19:30:00	25.065	23.497	6.839	4.584	4.844	5.05
2019-07-31 20:00:00	25.04	23.472	7.015	4.584	4.818	5.05
2019-07-31 20:30:00	24.895	23.497	7.091	4.584	4.844	5.05
2019-07-31 21:00:00	24.75	23.497	6.914	4.584	4.844	5.05
2019-07-31 21:30:00	24.629	23.521	7.041	4.584	4.844	5.05
2019-07-31 22:00:00	24.605	23.521	7.041	4.584	4.844	5.05
2019-07-31 22:30:00	24.581	23.545	7.015	4.584	4.844	5.05
2019-07-31 23:00:00	24.508	23.545	7.167	4.584	4.844	5.05
2019-07-31 23:30:00	24.436	23.521	6.914	4.584	4.844	5.05
2019-08-01 00:00:00	24.363	23.448	6.94	4.584	4.818	5.05
2019-08-01 00:30:00	24.267	23.448	7.041	4.584	4.844	5.05
2019-08-01 01:00:00	24.219	23.448	7.116	4.584	4.869	5.05
2019-08-01 01:30:00	24.146	23.472	7.091	4.584	4.844	5.05
2019-08-01 02:00:00	24.074	23.472	7.091	4.584	4.844	5.05
2019-08-01 02:30:00	24.05	23.497	6.94	4.584	4.844	5.024
2019-08-01 03:00:00	24.002	23.497	7.015	4.584	4.844	5.05
2019-08-01 03:30:00	23.978	23.497	6.965	4.584	4.844	5.05
2019-08-01 04:00:00	23.905	23.472	6.965	4.584	4.844	5.05
2019-08-01 04:30:00	23.881	23.497	7.041	4.584	4.844	5.05
2019-08-01 05:00:00	23.833	23.448	7.041	4.584	4.844	5.05
2019-08-01 05:30:00	23.785	23.497	6.99	4.584	4.844	5.05
2019-08-01 06:00:00	23.761	23.448	7.015	4.584	4.844	5.05
2019-08-01 06:30:00	23.713	23.472	7.015	4.584	4.844	5.05
2019-08-01 07:00:00	23.713	23.497	7.066	4.584	4.844	5.05
2019-08-01 07:30:00	23.713	23.593	6.99	4.584	4.844	5.05
2019-08-01 08:00:00	23.665	23.593	7.041	4.584	4.844	5.05
2019-08-01 08:30:00	23.713	23.569	6.94	4.584	4.818	5.05
2019-08-01 09:00:00	23.737	23.424	7.015	4.584	4.844	5.05
2019-08-01 09:30:00	23.954	23.448	6.94	4.584	4.844	5.05
2019-08-01 10:00:00	24.05	23.448	7.066	4.584	4.844	5.05
2019-08-01 10:30:00	24.195	23.497	6.914	4.584	4.844	5.05
2019-08-01 11:00:00	24.122	23.569	7.015	4.584	4.844	5.05
2019-08-01 11:30:00	24.388	23.617	6.965	4.584	4.844	5.05
2019-08-01 12:00:00	24.557	23.545	7.041	4.584	4.844	5.05
2019-08-01 12:30:00	24.774	23.593	7.041	4.584	4.844	5.05
2019-08-01 13:00:00	24.919	23.617	6.864	4.584	4.844	5.05
2019-08-01 13:30:00	25.089	23.617	6.965	4.584	4.844	5.05
2019-08-01 14:00:00	25.137	23.569	7.116	4.584	4.844	5.05
2019-08-01 14:30:00	25.307	23.617	6.914	4.584	4.844	5.05
2019-08-01 15:00:00	25.55	23.713	7.015	4.584	4.844	5.05
2019-08-01 15:30:00	25.817	23.737	7.066	4.584	4.844	5.05
2019-08-01 16:00:00	26.036	23.761	7.041	4.584	4.844	5.05
2019-08-01 16:30:00	26.207	23.809	7.318	4.584	4.844	5.05
2019-08-01 17:00:00	26.475	23.785	7.066	4.584	4.844	5.05
2019-08-01 17:30:00	26.353	23.785	7.015	4.584	4.844	5.05
2019-08-01 18:00:00	26.451	23.761	7.268	4.584	4.844	5.05
2019-08-01 18:30:00	26.793	23.737	6.99	4.584	4.844	5.05
2019-08-01 19:00:00	26.5	23.737	7.192	4.584	4.818	5.05
2019-08-01 19:30:00	26.5	23.761	6.94	4.584	4.844	5.024
2019-08-01 20:00:00	26.402	23.761	7.066	4.584	4.844	5.05
2019-08-01 20:30:00	26.353	23.713	7.142	4.584	4.844	5.05
2019-08-01 21:00:00	26.304	23.641	6.965	4.584	4.844	5.05
2019-08-01 21:30:00	26.158	23.737	7.116	4.584	4.844	5.05
2019-08-01 22:00:00	26.012	23.689	6.813	4.584	4.844	5.024
2019-08-01 22:30:00	25.89	23.713	7.167	4.584	4.844	5.05
2019-08-01 23:00:00	25.793	23.737	7.041	4.584	4.844	5.076
2019-08-01 23:30:00	25.72	23.737	7.142	4.584	4.844	5.05
2019-08-02 00:00:00	25.623	23.761	7.015	4.584	4.818	5.024
2019-08-02 00:30:00	25.55	23.761	7.015	4.584	4.844	5.05
2019-08-02 01:00:00	25.477	23.761	7.142	4.584	4.844	5.05
2019-08-02 01:30:00	25.404	23.737	7.142	4.584	4.844	5.05
2019-08-02 02:00:00	25.307	23.713	7.041	4.584	4.844	5.05
2019-08-02 02:30:00	25.258	23.665	6.94	4.584	4.844	5.024
2019-08-02 03:00:00	25.21	23.713	7.015	4.584	4.844	5.05
2019-08-02 03:30:00	25.186	23.689	7.066	4.584	4.844	5.05
2019-08-02 04:00:00	25.137	23.737	7.091	4.584	4.844	5.05
2019-08-02 04:30:00	25.089	23.713	7.041	4.584	4.844	5.05
2019-08-02 05:00:00	25.04	23.737	6.965	4.584	4.844	5.05
2019-08-02 05:30:00	24.992	23.737	7.091	4.584	4.844	5.05
2019-08-02 06:00:00	24.944	23.737	7.041	4.584	4.844	5.024
2019-08-02 06:30:00	24.871	23.689	7.041	4.584	4.844	5.05
2019-08-02 07:00:00	24.847	23.689	7.142	4.584	4.844	5.05
2019-08-02 07:30:00	24.823	23.713	7.041	4.584	4.844	5.076
2019-08-02 08:00:00	24.798	23.713	7.041	4.584	4.844	5.05
2019-08-02 08:30:00	24.798	23.689	7.116	4.584	4.818	5.05
2019-08-02 09:00:00	24.75	23.689	6.99	4.584	4.844	5.05
2019-08-02 09:30:00	24.726	23.761	7.066	4.584	4.844	5.05
2019-08-02 10:00:00	24.944	23.737	7.015	4.584	4.844	5.05
2019-08-02 10:30:00	24.968	23.737	7.066	4.584	4.844	5.05
2019-08-02 11:00:00	25.113	23.809	7.091	4.584	4.844	5.05
2019-08-02 11:30:00	25.258	23.905	7.066	4.584	4.844	5.05
2019-08-02 12:00:00	25.258	23.857	7.015	4.584	4.818	5.05
2019-08-02 12:30:00	25.623	23.905	7.091	4.584	4.844	5.05
2019-08-02 13:00:00	25.623	24.026	7.142	4.584	4.844	5.05
2019-08-02 13:30:00	25.647	23.905	7.242	4.584	4.844	5.05
2019-08-02 14:00:00	26.207	23.905	6.813	4.584	4.844	5.05
2019-08-02 14:30:00	26.353	23.833	7.167	4.584	4.844	5.05
2019-08-02 15:00:00	26.573	23.881	6.94	4.584	4.844	5.05
2019-08-02 15:30:00	26.916	23.93	7.343	4.584	4.844	5.05
2019-08-02 16:00:00	26.867	24.05	7.142	4.584	4.818	5.076
2019-08-02 16:30:00	26.867	24.146	7.142	4.584	4.844	5.05
2019-08-02 17:00:00	27.161	24.122	6.813	4.584	4.844	5.024
2019-08-02 17:30:00	27.186	24.122	7.192	4.584	4.844	5.05
2019-08-02 18:00:00	27.284	23.954	7.015	4.584	4.844	5.05
2019-08-02 18:30:00	27.653	23.954	7.167	4.584	4.844	5.05
2019-08-02 19:00:00	27.776	24.026	7.041	4.584	4.844	5.05
2019-08-02 19:30:00	27.751	24.002	7.041	4.584	4.818	5.05
2019-08-02 20:00:00	27.653	24.002	7.217	4.584	4.844	5.05
2019-08-02 20:30:00	27.505	24.026	7.091	4.584	4.844	5.05
2019-08-02 21:00:00	27.333	24.002	6.661	4.584	4.844	5.05
2019-08-02 21:30:00	27.161	23.954	7.318	4.584	4.844	5.076
2019-08-02 22:00:00	26.965	23.954	7.066	4.584	4.844	5.024
2019-08-02 22:30:00	26.793	23.954	7.066	4.584	4.844	5.05
2019-08-02 23:00:00	26.646	24.002	7.217	4.584	4.818	5.05
2019-08-02 23:30:00	26.475	23.954	6.99	4.584	4.844	5.05
2019-08-03 00:00:00	26.353	23.978	7.192	4.584	4.844	5.05
2019-08-03 00:30:00	26.207	23.93	7.091	4.584	4.844	5.05
2019-08-03 01:00:00	26.109	23.978	7.066	4.584	4.844	5.05
2019-08-03 01:30:00	26.012	23.978	7.192	4.584	4.844	5.05
2019-08-03 02:00:00	25.89	23.954	7.142	4.584	4.844	5.05
2019-08-03 02:30:00	25.793	24.002	7.142	4.584	4.844	5.024
2019-08-03 03:00:00	25.695	24.002	7.041	4.584	4.844	5.05
2019-08-03 03:30:00	25.598	23.978	7.091	4.584	4.844	5.05
2019-08-03 04:00:00	25.525	23.954	7.041	4.584	4.844	5.05
2019-08-03 04:30:00	25.453	23.954	7.192	4.584	4.844	5.05
2019-08-03 05:00:00	25.38	23.954	7.142	4.584	4.818	5.05
2019-08-03 05:30:00	25.307	23.978	7.142	4.584	4.844	5.024
2019-08-03 06:00:00	25.258	23.978	7.116	4.584	4.844	5.05
2019-08-03 06:30:00	25.186	23.93	7.116	4.584	4.844	5.05
2019-08-03 07:00:00	25.137	23.954	7.192	4.584	4.844	5.05
2019-08-03 07:30:00	25.137	24.002	7.142	4.584	4.844	5.05
2019-08-03 08:00:00	25.21	24.026	7.041	4.584	4.844	5.05
2019-08-03 08:30:00	25.307	23.978	7.167	4.584	4.818	5.05
2019-08-03 09:00:00	25.453	24.026	7.192	4.584	4.844	5.05
2019-08-03 09:30:00	25.525	24.05	7.091	4.584	4.844	5.05
2019-08-03 10:00:00	25.574	24.074	7.066	4.584	4.844	5.05
2019-08-03 10:30:00	25.525	24.074	7.015	4.584	4.844	5.05
2019-08-03 11:00:00	25.598	24.05	7.142	4.584	4.844	5.05
2019-08-03 11:30:00	26.012	24.171	7.192	4.584	4.844	5.05
2019-08-03 12:00:00	26.036	24.267	7.192	4.584	4.844	5.05
2019-08-03 12:30:00	26.085	24.267	7.116	4.584	4.818	5.05
2019-08-03 13:00:00	26.256	24.171	7.142	4.584	4.844	5.05
2019-08-03 13:30:00	26.793	24.171	6.965	4.584	4.844	5.05
2019-08-03 14:00:00	27.259	24.267	7.242	4.584	4.844	5.05
2019-08-03 14:30:00	27.407	24.339	7.192	4.584	4.844	5.05
2019-08-03 15:00:00	27.604	24.315	7.167	4.584	4.844	5.05
2019-08-03 15:30:00	27.751	24.388	7.217	4.584	4.844	5.05
2019-08-03 16:00:00	27.825	24.388	7.116	4.584	4.844	5.05
2019-08-03 16:30:00	28.171	24.363	7.142	4.584	4.844	5.05
2019-08-03 17:00:00	28.419	24.339	7.192	4.584	4.844	5.076
2019-08-03 17:30:00	28.866	24.315	6.965	4.584	4.844	5.076
2019-08-03 18:00:00	28.642	24.363	7.192	4.584	4.844	5.05
2019-08-03 18:30:00	28.866	24.339	7.268	4.584	4.844	5.05
2019-08-03 19:00:00	28.742	24.339	7.217	4.584	4.844	5.05
2019-08-03 19:30:00	28.568	24.388	7.041	4.584	4.844	5.05
2019-08-03 20:00:00	28.667	24.388	7.041	4.584	4.844	5.05
2019-08-03 20:30:00	28.617	24.388	7.293	4.584	4.869	5.05
2019-08-03 21:00:00	28.369	24.315	7.116	4.584	4.869	5.05
2019-08-03 21:30:00	28.171	24.267	7.167	4.584	4.844	5.05
2019-08-03 22:00:00	27.974	24.315	7.142	4.584	4.844	5.05
2019-08-03 22:30:00	27.801	24.339	7.142	4.584	4.818	5.024
2019-08-03 23:00:00	27.579	24.267	7.242	4.584	4.844	5.05
2019-08-03 23:30:00	27.407	24.315	7.142	4.584	4.869	5.076
2019-08-04 00:00:00	27.284	24.315	7.242	4.584	4.844	5.05
2019-08-04 00:30:00	27.161	24.291	7.192	4.584	4.844	5.024
2019-08-04 01:00:00	27.038	24.267	7.142	4.584	4.844	5.05
2019-08-04 01:30:00	26.916	24.315	7.242	4.584	4.844	5.05
2019-08-04 02:00:00	26.769	24.291	7.116	4.584	4.844	5.05
2019-08-04 02:30:00	26.646	24.315	7.167	4.584	4.844	5.05
2019-08-04 03:00:00	26.549	24.315	7.192	4.584	4.844	5.076
2019-08-04 03:30:00	26.426	24.315	7.167	4.584	4.844	5.05
2019-08-04 04:00:00	26.329	24.315	7.242	4.584	4.844	5.05
2019-08-04 04:30:00	26.231	24.291	7.142	4.584	4.844	5.05
2019-08-04 05:00:00	26.134	24.267	7.167	4.584	4.844	5.05
2019-08-04 05:30:00	26.061	24.291	7.142	4.584	4.844	5.05
2019-08-04 06:00:00	25.987	24.267	7.242	4.584	4.844	5.05
2019-08-04 06:30:00	25.914	24.267	7.116	4.584	4.844	5.05
2019-08-04 07:00:00	25.841	24.267	7.116	4.584	4.844	5.05
2019-08-04 07:30:00	25.793	24.291	7.167	4.584	4.844	5.05
2019-08-04 08:00:00	25.866	24.267	7.167	4.584	4.844	5.05
2019-08-04 08:30:00	25.89	24.339	7.217	4.584	4.844	5.05
2019-08-04 09:00:00	25.963	24.363	7.142	4.584	4.844	5.05
2019-08-04 09:30:00	26.061	24.388	7.217	4.584	4.844	5.05
2019-08-04 10:00:00	26.207	24.436	7.142	4.584	4.844	5.05
2019-08-04 10:30:00	26.207	24.436	7.242	4.584	4.844	5.05
2019-08-04 11:00:00	26.353	24.388	7.242	4.584	4.844	5.05
2019-08-04 11:30:00	26.402	24.412	7.217	4.584	4.844	5.05
2019-08-04 12:00:00	26.5	24.46	7.192	4.584	4.844	5.05
2019-08-04 12:30:00	26.598	24.557	7.293	4.584	4.844	5.05
2019-08-04 13:00:00	26.769	24.339	7.167	4.584	4.844	5.05
2019-08-04 13:30:00	26.94	24.581	7.142	4.584	4.844	5.05
2019-08-04 14:00:00	27.038	24.532	7.192	4.584	4.844	5.05
2019-08-04 14:30:00	27.235	24.677	7.192	4.584	4.844	5.05
2019-08-04 15:00:00	27.53	24.508	7.293	4.584	4.844	5.05
2019-08-04 15:30:00	27.702	24.532	7.393	4.584	4.844	5.05
2019-08-04 16:00:00	27.727	24.653	7.393	4.584	4.844	5.05
2019-08-04 16:30:00	27.653	24.557	7.393	4.584	4.818	5.05
2019-08-04 17:00:00	27.604	24.508	7.142	4.584	4.844	5.05
2019-08-04 17:30:00	27.604	24.581	7.393	4.584	4.844	5.05
2019-08-04 18:00:00	27.702	24.605	7.116	4.584	4.844	5.05
2019-08-04 18:30:00	27.677	24.557	7.192	4.584	4.844	5.05
2019-08-04 19:00:00	27.53	24.605	7.343	4.584	4.844	5.05
2019-08-04 19:30:00	27.604	24.605	7.318	4.584	4.869	5.024
2019-08-04 20:00:00	27.579	24.702	7.268	4.584	4.844	5.05
2019-08-04 20:30:00	27.505	24.653	7.242	4.584	4.844	5.076
2019-08-04 21:00:00	27.382	24.629	7.091	4.61	4.869	5.05
2019-08-04 21:30:00	27.308	24.508	7.041	4.584	4.844	5.05
2019-08-04 22:00:00	27.235	24.581	7.242	4.584	4.844	5.05
2019-08-04 22:30:00	27.136	24.629	7.494	4.584	4.844	5.05
2019-08-04 23:00:00	27.063	24.484	7.041	4.584	4.818	5.05
2019-08-04 23:30:00	26.989	24.508	7.217	4.584	4.844	5.05
2019-08-05 00:00:00	26.94	24.557	7.142	4.584	4.869	5.076
2019-08-05 00:30:00	26.891	24.605	7.192	4.584	4.844	5.05
2019-08-05 01:00:00	26.842	24.605	7.393	4.584	4.844	5.05
2019-08-05 01:30:00	26.769	24.557	7.217	4.584	4.844	5.05
2019-08-05 02:00:00	26.671	24.557	7.066	4.584	4.818	5.05
2019-08-05 02:30:00	26.622	24.532	7.293	4.584	4.844	5.05
2019-08-05 03:00:00	26.549	24.508	7.293	4.584	4.844	5.05
2019-08-05 03:30:00	26.451	24.557	7.192	4.584	4.844	5.05
2019-08-05 04:00:00	26.402	24.557	7.268	4.584	4.844	5.05
2019-08-05 04:30:00	26.353	24.557	7.268	4.584	4.844	5.05
2019-08-05 05:00:00	26.304	24.508	7.268	4.584	4.844	5.05
2019-08-05 05:30:00	26.256	24.557	7.242	4.584	4.844	5.05
2019-08-05 06:00:00	26.207	24.532	7.242	4.584	4.844	5.05
2019-08-05 06:30:00	26.109	24.46	7.091	4.584	4.844	5.05
2019-08-05 07:00:00	26.061	24.581	7.015	4.584	4.844	5.05
2019-08-05 07:30:00	26.012	24.557	7.293	4.584	4.844	5.05
2019-08-05 08:00:00	25.963	24.629	7.268	4.584	4.869	5.05
2019-08-05 08:30:00	25.963	24.605	7.268	4.584	4.844	5.05
2019-08-05 09:00:00	25.963	24.605	7.192	4.584	4.844	5.05
2019-08-05 09:30:00	25.963	24.557	7.368	4.584	4.844	5.05
2019-08-05 10:00:00	26.109	24.605	7.268	4.61	4.869	5.05
2019-08-05 10:30:00	26.109	24.532	7.192	4.584	4.844	5.05
2019-08-05 11:00:00	26.207	24.629	7.142	4.584	4.844	5.05
2019-08-05 11:30:00	26.304	24.653	7.293	4.584	4.844	5.05
2019-08-05 12:00:00	26.402	24.702	7.343	4.584	4.844	5.05
2019-08-05 12:30:00	26.622	24.629	7.242	4.584	4.844	5.05
2019-08-05 13:00:00	26.842	24.895	7.192	4.584	4.844	5.05
2019-08-05 13:30:00	26.891	24.871	7.242	4.584	4.844	5.05
2019-08-05 14:00:00	26.965	24.774	7.242	4.584	4.844	5.05
2019-08-05 14:30:00	27.136	24.774	7.343	4.584	4.844	5.05
2019-08-05 15:00:00	27.358	24.653	7.293	4.584	4.818	5.05
2019-08-05 15:30:00	27.407	24.871	7.192	4.584	4.844	5.05
2019-08-05 16:00:00	27.628	24.871	7.192	4.584	4.818	5.05
2019-08-05 16:30:00	27.628	24.871	7.293	4.584	4.844	5.05
2019-08-05 17:00:00	27.628	24.968	7.192	4.584	4.844	5.05
2019-08-05 17:30:00	27.677	25.089	7.242	4.584	4.844	5.05
2019-08-05 18:00:00	27.702	25.089	7.242	4.584	4.844	5.05
2019-08-05 18:30:00	27.628	24.798	7.217	4.61	4.844	5.05
2019-08-05 19:00:00	27.579	24.823	7.494	4.584	4.844	5.05
2019-08-05 19:30:00	27.407	24.871	7.368	4.584	4.818	5.05
2019-08-05 20:00:00	27.333	24.895	7.041	4.61	4.869	5.05
2019-08-05 20:30:00	27.161	24.944	7.393	4.584	4.844	5.05
2019-08-05 21:00:00	27.112	24.895	7.293	4.584	4.844	5.05
2019-08-05 21:30:00	27.063	24.847	7.268	4.584	4.844	5.05
2019-08-05 22:00:00	26.989	24.944	7.343	4.584	4.844	5.05
2019-08-05 22:30:00	26.916	24.798	7.192	4.584	4.844	5.05
2019-08-05 23:00:00	26.842	24.847	7.293	4.584	4.844	5.05
2019-08-05 23:30:00	26.769	24.798	7.217	4.584	4.869	5.05
2019-08-06 00:00:00	26.72	24.847	7.318	4.584	4.844	5.05
2019-08-06 00:30:00	26.646	24.847	7.192	4.584	4.844	5.05
2019-08-06 01:00:00	26.549	24.847	7.343	4.584	4.844	5.05
2019-08-06 01:30:00	26.451	24.847	7.268	4.584	4.844	5.05
2019-08-06 02:00:00	26.402	24.798	7.293	4.584	4.844	5.05
2019-08-06 02:30:00	26.329	24.823	7.343	4.584	4.844	5.05
2019-08-06 03:00:00	26.256	24.895	7.293	4.61	4.844	5.076
2019-08-06 03:30:00	26.182	24.871	7.318	4.584	4.844	5.05
2019-08-06 04:00:00	26.158	24.871	7.242	4.584	4.844	5.05
2019-08-06 04:30:00	26.036	24.847	7.142	4.61	4.844	5.05
2019-08-06 05:00:00	26.012	24.823	7.268	4.584	4.844	5.05
2019-08-06 05:30:00	25.963	24.847	7.318	4.584	4.844	5.05
2019-08-06 06:00:00	25.866	24.847	7.318	4.584	4.844	5.05
2019-08-06 06:30:00	25.841	24.798	7.293	4.584	4.844	5.05
2019-08-06 07:00:00	25.793	24.847	7.343	4.584	4.844	5.05
2019-08-06 07:30:00	25.793	24.823	7.293	4.584	4.844	5.05
2019-08-06 08:00:00	25.866	24.823	7.217	4.584	4.844	5.05
2019-08-06 08:30:00	25.963	24.798	7.242	4.61	4.844	5.076
2019-08-06 09:00:00	25.987	24.944	7.393	4.584	4.844	5.05
2019-08-06 09:30:00	26.061	25.04	7.217	4.584	4.844	5.05
2019-08-06 10:00:00	26.085	25.186	7.268	4.61	4.844	5.05
2019-08-06 10:30:00	26.085	25.21	7.268	4.584	4.844	5.05
2019-08-06 11:00:00	26.085	25.283	7.318	4.584	4.844	5.05
2019-08-06 11:30:00	26.304	24.726	7.268	4.584	4.844	5.05
2019-08-06 12:00:00	26.378	24.919	7.343	4.584	4.844	5.05
2019-08-06 12:30:00	26.549	25.186	7.242	4.584	4.844	5.05
2019-08-06 13:00:00	26.622	25.234	7.242	4.584	4.844	5.05
2019-08-06 13:30:00	26.769	25.04	7.318	4.584	4.844	5.05
2019-08-06 14:00:00	26.989	25.162	7.368	4.584	4.844	5.05
2019-08-06 14:30:00	27.136	25.137	7.242	4.61	4.844	5.05
2019-08-06 15:00:00	27.358	25.065	7.343	4.584	4.844	5.05
2019-08-06 15:30:00	27.579	25.162	7.393	4.584	4.844	5.05
2019-08-06 16:00:00	27.875	25.21	7.318	4.61	4.869	5.05
2019-08-06 16:30:00	27.949	25.331	7.217	4.584	4.844	5.05
2019-08-06 17:00:00	28.048	25.428	7.419	4.61	4.844	5.05
2019-08-06 17:30:00	28.196	25.404	7.343	4.584	4.844	5.05
2019-08-06 18:00:00	28.245	25.331	7.242	4.584	4.844	5.05
2019-08-06 18:30:00	28.196	25.089	7.519	4.584	4.844	5.05
2019-08-06 19:00:00	28.048	25.137	7.217	4.584	4.844	5.05
2019-08-06 19:30:00	27.899	25.258	7.469	4.584	4.818	5.05
2019-08-06 20:00:00	27.776	25.283	7.494	4.584	4.844	5.05
2019-08-06 20:30:00	27.628	25.258	7.268	4.61	4.844	5.05
2019-08-06 21:00:00	27.481	25.21	7.318	4.584	4.844	5.05
2019-08-06 21:30:00	27.382	25.234	7.368	4.584	4.844	5.076
2019-08-06 22:00:00	27.259	25.283	7.368	4.584	4.844	5.05
2019-08-06 22:30:00	27.136	25.21	7.318	4.61	4.844	5.05
2019-08-06 23:00:00	27.063	25.089	7.343	4.61	4.844	5.05
2019-08-06 23:30:00	26.989	25.065	7.268	4.61	4.844	5.076
2019-08-07 00:00:00	26.916	25.137	7.368	4.584	4.844	5.05
2019-08-07 00:30:00	26.769	25.162	7.268	4.61	4.844	5.024
2019-08-07 01:00:00	26.72	25.307	7.419	4.584	4.844	5.05
2019-08-07 01:30:00	26.598	25.307	7.469	4.584	4.844	5.05
2019-08-07 02:00:00	26.549	25.258	7.293	4.61	4.844	5.05
2019-08-07 02:30:00	26.475	25.234	7.469	4.61	4.844	5.076
2019-08-07 03:00:00	26.402	25.186	7.192	4.61	4.869	5.024
2019-08-07 03:30:00	26.353	25.21	7.293	4.61	4.818	5.05
2019-08-07 04:00:00	26.28	25.089	7.293	4.61	4.844	5.05
2019-08-07 04:30:00	26.231	25.137	7.393	4.584	4.844	5.05
2019-08-07 05:00:00	26.182	25.162	7.393	4.61	4.844	5.076
