KorDSS MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/16/21 16:44,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,TIME,SITE,DATA ID,GPS Latitude (),GPS Longitude (),Barometer (mmHg),Pressure (psi a),Depth (m),Vertical Position (m),ODO (% Sat),ODO (mg/L),Turbidity (FNU),TSS (mg/L),Cond (S/cm),Sp Cond (S/cm),Sal (psu),nLFCond (S/cm),TDS (mg/L),Temp (F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),pH,pH (mV),ORP (mV),
5/27/20,11:58:02 AM,DL (deep),,47.17035,-95.16796,717.8,8.16,5.737,5.86,1.8,0.23,4.05,0,103.8,170.1,0.08,172.5,111,40.3,9629.3,0,0.1,,,,
5/27/20,11:58:04 AM,DL (deep),,47.17035,-95.16796,717.8,8.209,5.772,5.877,1.7,0.22,4.03,0,104.4,171,0.08,173.4,111,40.3,9580.4,0,0.1,,,,
5/27/20,11:58:06 AM,DL (deep),,47.17035,-95.16795,717.9,8.265,5.811,5.93,1.7,0.22,4.09,0,104.8,171.7,0.08,174.2,112,40.3,9542,0,0.1,,,,
5/27/20,11:58:08 AM,DL (deep),,47.17036,-95.16795,717.8,8.334,5.859,5.988,1.6,0.21,4,0,105.1,172.4,0.08,174.8,112,40.2,9510.2,0,0.1,,,,
5/27/20,11:58:10 AM,DL (deep),,47.17036,-95.16795,717.8,8.387,5.897,6.003,1.6,0.2,3.98,0,105.4,172.9,0.08,175.3,112,40.2,9484.1,0,0.1,,,,
5/27/20,11:58:12 AM,DL (deep),,47.17036,-95.16795,717.9,8.435,5.93,6.02,1.5,0.19,3.93,0,105.6,173.2,0.08,175.7,113,40.2,9465.2,0,0.1,,,,
5/27/20,11:58:14 AM,DL (deep),,47.17036,-95.16795,717.9,8.489,5.968,6.098,1.5,0.19,4.02,0,105.9,173.6,0.08,176.1,113,40.2,9446.4,0,0.1,,,,
5/27/20,11:58:16 AM,DL (deep),,47.17036,-95.16796,717.9,8.557,6.016,6.129,1.4,0.18,4.08,0,106.1,174.1,0.08,176.6,113,40.2,9421.5,0,0.1,,,,
5/27/20,11:58:18 AM,DL (deep),,47.17036,-95.16796,717.9,8.603,6.049,6.133,1.4,0.18,4.23,0,106.5,174.8,0.08,177.2,114,40.2,9390.6,0,0.1,,,,
5/27/20,11:58:20 AM,DL (deep),,47.17036,-95.16795,717.8,8.64,6.074,6.121,1.3,0.17,4.3,0,106.8,175.4,0.08,177.8,114,40.2,9361.5,0,0.1,,,,
5/27/20,11:58:22 AM,DL (deep),,47.17036,-95.16795,717.8,8.668,6.094,6.114,1.3,0.17,4.44,0,107.1,175.8,0.08,178.3,114,40.2,9339.7,0,0.1,,,,
5/27/20,11:58:24 AM,DL (deep),,47.17036,-95.16795,717.8,8.67,6.095,6.11,1.3,0.17,4.39,0,107.2,176.1,0.08,178.6,114,40.1,9325.7,0,0.1,,,,
5/27/20,11:58:26 AM,DL (deep),,47.17036,-95.16795,717.9,8.663,6.091,6.115,1.3,0.16,4.31,0,107.3,176.2,0.08,178.7,115,40.1,9319.7,0,0.1,,,,
5/27/20,11:58:28 AM,DL (deep),,47.17036,-95.16795,717.8,8.66,6.088,6.119,1.2,0.16,4.13,0,107.4,176.3,0.08,178.8,115,40.1,9314.5,0,0.1,,,,
5/27/20,11:58:30 AM,DL (deep),,47.17036,-95.16795,717.9,8.66,6.089,6.121,1.2,0.16,4.09,0,107.5,176.5,0.08,179,115,40.1,9304.9,0,0.1,,,,
5/27/20,11:58:32 AM,DL (deep),,47.17036,-95.16795,717.8,8.663,6.09,6.122,1.2,0.15,4.11,0,107.6,176.7,0.08,179.2,115,40.1,9295.4,0,0.1,,,,
5/27/20,11:58:34 AM,DL (deep),,47.17036,-95.16795,717.8,8.664,6.091,6.12,1.2,0.15,4.22,0,107.7,176.9,0.08,179.3,115,40.1,9286.8,0,0.1,,,,
5/27/20,11:58:36 AM,DL (deep),,47.17036,-95.16795,717.9,8.666,6.093,6.119,1.1,0.15,4.34,0,107.8,177.1,0.08,179.6,115,40.1,9274.7,0,0.1,,,,
5/27/20,11:58:38 AM,DL (deep),,47.17036,-95.16795,717.8,8.668,6.094,6.122,1.1,0.14,4.5,0,108,177.3,0.08,179.8,115,40.1,9263.5,0,0.1,,,,
5/27/20,11:58:40 AM,DL (deep),,47.17036,-95.16795,717.8,8.669,6.095,6.125,1.1,0.14,4.62,0,108,177.5,0.08,180,115,40.1,9255.8,0,0.1,,,,
5/27/20,11:58:42 AM,DL (deep),,47.17036,-95.16795,717.8,8.669,6.095,6.129,1.1,0.14,4.65,0,108.1,177.7,0.08,180.1,115,40.1,9247.3,0,0.1,,,,
5/27/20,11:58:44 AM,DL (deep),,47.17036,-95.16795,717.8,8.671,6.097,6.128,1,0.13,4.55,0,108.2,177.7,0.08,180.2,116,40.1,9244.7,0,0.1,,,,
5/27/20,11:58:46 AM,DL (deep),,47.17036,-95.16795,717.8,8.675,6.099,6.128,1,0.13,4.46,0,108.1,177.6,0.08,180.1,115,40.1,9249,0,0.1,,,,
5/27/20,11:58:48 AM,DL (deep),,47.17036,-95.16795,717.8,8.679,6.102,6.127,1,0.13,4.37,0,108,177.4,0.08,179.9,115,40.1,9260.1,0,0.1,,,,
5/27/20,11:58:50 AM,DL (deep),,47.17036,-95.16796,717.7,8.677,6.101,6.13,1,0.13,4.26,0,107.8,177.1,0.08,179.5,115,40.1,9275.6,0,0.1,,,,
5/27/20,11:58:52 AM,DL (deep),,47.17037,-95.16796,717.8,8.679,6.102,6.137,0.9,0.12,4.19,0,107.6,176.7,0.08,179.2,115,40.2,9294.5,0,0.1,,,,
5/27/20,11:58:54 AM,DL (deep),,47.17037,-95.16796,717.8,8.684,6.105,6.139,0.9,0.12,4.18,0,107.4,176.3,0.08,178.8,115,40.2,9312.7,0,0.1,,,,
5/27/20,11:58:56 AM,DL (deep),,47.17037,-95.16797,717.8,8.688,6.108,6.146,0.9,0.11,4.23,0,107.2,176.1,0.08,178.5,114,40.2,9325.7,0,0.1,,,,
5/27/20,11:58:58 AM,DL (deep),,47.17037,-95.16798,717.7,8.697,6.115,6.163,0.9,0.11,4.16,0,107.1,175.9,0.08,178.3,114,40.2,9334.5,0,0.1,,,,
5/27/20,11:59:00 AM,DL (deep),,47.17037,-95.16797,717.7,8.706,6.121,6.152,0.8,0.11,4.22,0,107.1,175.8,0.08,178.2,114,40.2,9341.4,0,0.1,,,,
5/27/20,11:59:02 AM,DL (deep),,47.17037,-95.16797,717.8,8.709,6.123,6.144,0.8,0.11,4.32,0,107,175.7,0.08,178.1,114,40.2,9344.9,0,0.1,,,,
5/27/20,11:59:04 AM,DL (deep),,47.17038,-95.16797,717.7,8.71,6.124,6.144,0.8,0.1,4.4,0,107,175.6,0.08,178.1,114,40.2,9347.5,0,0.1,,,,
5/27/20,11:59:06 AM,DL (deep),,47.17037,-95.16797,717.9,8.711,6.125,6.173,0.8,0.1,4.4,0,106.9,175.5,0.08,178,114,40.2,9352.8,0,0.1,,,,
5/27/20,11:59:08 AM,DL (deep),,47.17037,-95.16796,717.7,8.72,6.131,6.187,0.8,0.1,4.46,0,106.9,175.5,0.08,178,114,40.2,9353.7,0,0.1,,,,
5/27/20,11:59:10 AM,DL (deep),,47.17036,-95.16796,717.7,8.726,6.135,6.173,0.7,0.1,4.4,0,107,175.7,0.08,178.2,114,40.2,9344.9,0,0.1,,,,
5/27/20,11:59:12 AM,DL (deep),,47.17036,-95.16796,717.7,8.748,6.15,6.266,0.7,0.09,4.39,0,107.2,176,0.08,178.5,114,40.1,9330.1,0,0.1,,,,
5/27/20,11:59:14 AM,DL (deep),,47.17036,-95.16796,717.9,8.796,6.184,6.3,0.7,0.09,4.34,0,107.5,176.6,0.08,179.1,115,40.1,9301.5,0,0.1,,,,
5/27/20,11:59:16 AM,DL (deep),,47.17036,-95.16796,717.9,8.846,6.22,6.377,0.7,0.09,4.41,0,108,177.5,0.08,180,115,40.1,9257.5,0,0.1,,,,
5/27/20,11:59:18 AM,DL (deep),,47.17035,-95.16795,717.9,8.94,6.285,6.525,0.7,0.09,4.5,0,108.6,178.6,0.08,181.1,116,40.1,9203.9,0,0.1,,,,
5/27/20,11:59:20 AM,DL (deep),,47.17035,-95.16795,717.9,9.053,6.365,6.572,0.6,0.08,4.56,0,109.3,179.7,0.08,182.2,117,40.1,9148.3,0,0.1,,,,
5/27/20,11:59:22 AM,DL (deep),,47.17035,-95.16795,717.9,9.158,6.439,6.583,0.6,0.08,4.53,0,109.9,180.7,0.09,183.2,117,40.1,9103.3,0,0.1,,,,
5/27/20,11:59:24 AM,DL (deep),,47.17035,-95.16795,717.9,9.245,6.5,6.603,0.6,0.08,4.62,0,110.3,181.4,0.09,184,118,40,9067,0,0.1,,,,
5/27/20,11:59:26 AM,DL (deep),,47.17035,-95.16795,717.9,9.316,6.55,6.609,0.6,0.07,4.62,0,110.7,182.1,0.09,184.6,118,40,9036.7,0,0.1,,,,
5/27/20,11:59:28 AM,DL (deep),,47.17035,-95.16795,717.8,9.34,6.567,6.61,0.6,0.07,4.62,0,110.8,182.4,0.09,184.9,119,40,9022,0,0.1,,,,
5/27/20,11:59:30 AM,DL (deep),,47.17035,-95.16795,717.9,9.349,6.573,6.582,0.6,0.07,4.54,0,110.9,182.6,0.09,185.1,119,40,9014.7,0,0.1,,,,
5/27/20,11:59:32 AM,DL (deep),,47.17035,-95.16795,717.9,9.343,6.568,6.554,0.5,0.07,4.47,0,111.1,182.8,0.09,185.4,119,40,9000.1,0,0.1,,,,
5/27/20,11:59:34 AM,DL (deep),,47.17035,-95.16795,717.8,9.327,6.557,6.547,0.5,0.07,4.35,0,111.3,183.1,0.09,185.6,119,40,8987.1,0,0.1,,,,
5/27/20,11:59:36 AM,DL (deep),,47.17035,-95.16795,717.8,9.308,6.544,6.544,0.5,0.07,4.26,0,111.3,183.2,0.09,185.8,119,40,8980.7,0,0.1,,,,
5/27/20,11:59:38 AM,DL (deep),,47.17035,-95.16795,717.9,9.285,6.528,6.546,0.5,0.07,4.17,0,111.4,183.2,0.09,185.8,119,40,8979.9,0,0.1,,,,
5/27/20,11:59:40 AM,DL (deep),,47.17035,-95.16795,717.7,9.275,6.521,6.545,0.5,0.07,4.21,0,111.3,183.1,0.09,185.7,119,40,8984.7,0,0.1,,,,
5/27/20,11:59:42 AM,DL (deep),,47.17035,-95.16794,717.8,9.274,6.52,6.545,0.5,0.06,4.22,0,111.2,183,0.09,185.5,119,40,8993.6,0,0.1,,,,
5/27/20,11:59:44 AM,DL (deep),,47.17035,-95.16795,717.9,9.271,6.518,6.537,0.5,0.06,4.23,0,111,182.7,0.09,185.2,119,40,9006.6,0,0.1,,,,
5/27/20,11:59:46 AM,DL (deep),,47.17035,-95.16795,717.9,9.267,6.515,6.535,0.5,0.06,4.23,0,110.9,182.5,0.09,185.1,119,40,9014.7,0,0.1,,,,
5/27/20,11:59:48 AM,DL (deep),,47.17036,-95.16795,717.9,9.264,6.513,6.535,0.5,0.06,4.29,0,110.9,182.5,0.09,185.1,119,40,9014.7,0,0.1,,,,
5/27/20,11:59:50 AM,DL (deep),,47.17036,-95.16795,717.9,9.261,6.511,6.542,0.4,0.06,4.3,0,111,182.6,0.09,185.1,119,40,9010.6,0,0.1,,,,
5/27/20,11:59:52 AM,DL (deep),,47.17037,-95.16795,717.9,9.263,6.513,6.549,0.4,0.05,4.29,0,111,182.7,0.09,185.2,119,40,9008.2,0,0.1,,,,
5/27/20,11:59:54 AM,DL (deep),,47.17037,-95.16795,717.9,9.266,6.515,6.553,0.4,0.05,4.29,0,111.1,182.7,0.09,185.3,119,40,9004.1,0,0.1,,,,
5/27/20,11:59:56 AM,DL (deep),,47.17037,-95.16795,717.9,9.271,6.518,6.555,0.4,0.05,4.38,0,111.1,182.8,0.09,185.3,119,40,9001.7,0,0.1,,,,
5/27/20,11:59:58 AM,DL (deep),,47.17037,-95.16795,717.9,9.277,6.522,6.555,0.4,0.05,4.43,0,111.1,182.8,0.09,185.3,119,40,9000.1,0,0.1,,,,
5/27/20,12:00:00 PM,DL (deep),,47.17038,-95.16795,717.9,9.281,6.525,6.551,0.4,0.05,4.48,0,111.1,182.9,0.09,185.4,119,40,8996.9,0,0.1,,,,
5/27/20,12:00:02 PM,DL (deep),,47.17038,-95.16795,717.8,9.282,6.526,6.554,0.3,0.04,4.6,0,111.1,182.9,0.09,185.4,119,40,8996.9,0,0.1,,,,
5/27/20,12:00:04 PM,DL (deep),,47.17038,-95.16795,717.8,9.283,6.526,6.555,0.3,0.04,4.72,0,111.1,182.8,0.09,185.4,119,40,9000.1,0,0.1,,,,
5/27/20,12:00:06 PM,DL (deep),,47.17038,-95.16795,717.9,9.285,6.528,6.556,0.3,0.04,4.7,0,111.1,182.8,0.09,185.4,119,40,8999.3,0,0.1,,,,
5/27/20,12:00:08 PM,DL (deep),,47.17038,-95.16795,717.8,9.284,6.527,6.558,0.3,0.04,4.64,0,111.1,182.8,0.09,185.3,119,40,9000.9,0,0.1,,,,
5/27/20,12:00:10 PM,DL (deep),,47.17038,-95.16795,717.8,9.288,6.53,6.563,0.3,0.04,4.56,0,111.1,182.8,0.09,185.3,119,40,9003.3,0,0.1,,,,
5/27/20,12:00:12 PM,DL (deep),,47.17038,-95.16795,717.9,9.296,6.536,6.596,0.3,0.04,4.43,0,111.1,182.8,0.09,185.4,119,40,9000.9,0,0.1,,,,
5/27/20,12:00:14 PM,DL (deep),,47.17039,-95.16795,717.7,9.326,6.557,6.693,0.3,0.04,4.37,0,111.2,183,0.09,185.5,119,40,8992.8,0,0.1,,,,
5/27/20,12:00:16 PM,DL (deep),,47.17039,-95.16795,717.8,9.381,6.595,6.729,0.3,0.04,4.35,0,111.4,183.3,0.09,185.8,119,40,8979.1,0,0.1,,,,
5/27/20,12:00:18 PM,DL (deep),,47.17039,-95.16795,717.9,9.44,6.637,6.784,0.3,0.03,4.37,0,111.6,183.6,0.09,186.2,119,40,8963,0,0.1,,,,
5/27/20,12:00:20 PM,DL (deep),,47.17038,-95.16795,717.8,9.513,6.688,6.787,0.3,0.03,4.38,0,111.8,184,0.09,186.6,120,40,8943.7,0,0.1,,,,
5/27/20,12:00:22 PM,DL (deep),,47.17038,-95.16795,717.8,9.575,6.732,6.823,0.2,0.03,4.37,0,112.1,184.4,0.09,187,120,40,8923.8,0,0.1,,,,
5/27/20,12:00:24 PM,DL (deep),,47.17038,-95.16795,717.8,9.617,6.761,6.836,0.2,0.03,4.27,0,112.3,184.9,0.09,187.4,120,40,8903.1,0,0.1,,,,
5/27/20,12:00:26 PM,DL (deep),,47.17038,-95.16795,717.8,9.651,6.785,6.838,0.2,0.03,4.17,0,112.5,185.2,0.09,187.7,120,40,8889.7,0,0.1,,,,
5/27/20,12:00:28 PM,DL (deep),,47.17038,-95.16796,717.8,9.671,6.799,6.871,0.2,0.03,4.12,0,112.6,185.4,0.09,187.9,120,40,8879.4,0,0.1,,,,
5/27/20,12:00:30 PM,DL (deep),,47.17038,-95.16796,717.8,9.702,6.821,6.893,0.2,0.03,4.15,0,112.7,185.5,0.09,188.1,121,40,8872.3,0,0.1,,,,
5/27/20,12:00:32 PM,DL (deep),,47.17038,-95.16796,717.8,9.725,6.837,6.904,0.2,0.03,4.23,0,112.8,185.7,0.09,188.3,121,40,8863.7,0,0.1,,,,
5/27/20,12:00:34 PM,DL (deep),,47.17038,-95.16796,717.7,9.749,6.854,6.907,0.2,0.03,4.18,0,112.9,185.9,0.09,188.5,121,40,8855,0,0.1,,,,
5/27/20,12:00:36 PM,DL (deep),,47.17038,-95.16796,717.9,9.771,6.87,6.914,0.2,0.02,4.25,0,113,186.1,0.09,188.6,121,40,8846.4,0,0.1,,,,
5/27/20,12:00:38 PM,DL (deep),,47.17038,-95.16796,717.8,9.789,6.882,6.935,0.2,0.02,4.24,0,113.1,186.2,0.09,188.8,121,40,8838.6,0,0.1,,,,
5/27/20,12:00:40 PM,DL (deep),,47.17038,-95.16796,717.8,9.801,6.891,6.944,0.2,0.02,4.18,0,113.2,186.4,0.09,189,121,40,8831.6,0,0.1,,,,
5/27/20,12:00:42 PM,DL (deep),,47.17038,-95.16796,717.8,9.818,6.903,6.959,0.2,0.02,4.06,0,113.3,186.4,0.09,189,121,40,8829.2,0,0.1,,,,
5/27/20,12:00:44 PM,DL (deep),,47.17038,-95.16796,717.8,9.836,6.916,6.971,0.2,0.02,4.1,0,113.3,186.4,0.09,189,121,40,8829.2,0,0.1,,,,
5/27/20,12:00:46 PM,DL (deep),,47.17038,-95.16796,717.9,9.857,6.93,6.982,0.2,0.02,4.04,0,113.3,186.4,0.09,189,121,40,8828.5,0,0.1,,,,
5/27/20,12:00:48 PM,DL (deep),,47.17038,-95.16796,717.9,9.87,6.939,6.988,0.2,0.02,3.99,0,113.3,186.5,0.09,189.1,121,40,8826.1,0,0.1,,,,
5/27/20,12:00:50 PM,DL (deep),,47.17038,-95.16796,717.8,9.886,6.951,6.988,0.2,0.02,3.93,0,113.4,186.5,0.09,189.1,121,40,8822.2,0,0.1,,,,
5/27/20,12:00:52 PM,DL (deep),,47.17038,-95.16796,717.8,9.896,6.958,6.994,0.2,0.02,3.9,0,113.4,186.6,0.09,189.2,121,40,8818.3,0,0.1,,,,
5/27/20,12:00:54 PM,DL (deep),,47.17038,-95.16796,717.7,9.905,6.964,6.993,0.2,0.02,3.87,0,113.4,186.7,0.09,189.3,121,40,8814.5,0,0.1,,,,
5/27/20,12:00:56 PM,DL (deep),,47.17038,-95.16796,717.9,9.905,6.964,6.994,0.2,0.02,3.84,0,113.5,186.8,0.09,189.4,121,40,8810.6,0,0.1,,,,
5/27/20,12:00:58 PM,DL (deep),,47.17037,-95.16796,717.8,9.908,6.966,6.992,0.2,0.02,3.81,0,113.6,186.9,0.09,189.5,121,40,8806.7,0,0.1,,,,
5/27/20,12:01:00 PM,DL (deep),,47.17037,-95.16796,717.9,9.907,6.965,6.995,0.2,0.02,3.77,0,113.6,187,0.09,189.6,122,40,8801.3,0,0.1,,,,
5/27/20,12:01:02 PM,DL (deep),,47.17037,-95.16796,717.9,9.91,6.968,7.005,0.2,0.02,3.76,0,113.7,187.1,0.09,189.7,122,40,8794.3,0,0.1,,,,
5/27/20,12:01:04 PM,DL (deep),,47.17036,-95.16795,717.9,9.912,6.969,7,0.2,0.02,3.71,0,113.8,187.3,0.09,189.9,122,40,8786.6,0,0.1,,,,
5/27/20,12:01:06 PM,DL (deep),,47.17036,-95.16795,717.9,9.913,6.97,6.996,0.2,0.02,3.65,0,113.9,187.5,0.09,190,122,40,8780.4,0,0.1,,,,
5/27/20,12:01:08 PM,DL (deep),,47.17036,-95.16795,717.9,9.916,6.971,7.007,0.2,0.02,3.58,0,114,187.6,0.09,190.2,122,40,8774.2,0,0.1,,,,
5/27/20,12:01:10 PM,DL (deep),,47.17036,-95.16795,717.8,9.925,6.978,7.025,0.1,0.02,3.54,0,114.1,187.8,0.09,190.4,122,40,8766.5,0,0.1,,,,
5/27/20,12:01:12 PM,DL (deep),,47.17036,-95.16795,717.8,9.934,6.984,7.036,0.1,0.02,3.53,0,114.2,188,0.09,190.6,122,40,8756.6,0,0.1,,,,
5/27/20,12:01:14 PM,DL (deep),,47.17036,-95.16795,717.8,9.944,6.991,7.038,0.1,0.02,3.51,0,114.3,188.2,0.09,190.8,122,40,8745.1,0,0.1,,,,
5/27/20,12:01:16 PM,DL (deep),,47.17035,-95.16795,717.8,9.958,7.001,7.041,0.1,0.01,3.48,0,114.5,188.5,0.09,191.1,123,40,8730.6,0,0.1,,,,
5/27/20,12:01:18 PM,DL (deep),,47.17035,-95.16796,717.8,9.969,7.009,7.044,0.1,0.01,3.55,0,114.7,188.8,0.09,191.4,123,40,8718.4,0,0.1,,,,
5/27/20,12:01:20 PM,DL (deep),,47.17035,-95.16796,717.9,9.973,7.012,7.041,0.1,0.01,3.61,0,114.8,188.9,0.09,191.6,123,40,8711.6,0,0.1,,,,
5/27/20,12:01:22 PM,DL (deep),,47.17035,-95.16797,717.9,9.975,7.013,7.038,0.1,0.01,3.58,0,114.8,189,0.09,191.6,123,40,8708.5,0,0.1,,,,
5/27/20,12:01:24 PM,DL (deep),,47.17034,-95.16797,717.8,9.975,7.013,7.027,0.1,0.01,3.58,0,114.8,189,0.09,191.6,123,40,8707.8,0,0.1,,,,
5/27/20,12:01:26 PM,DL (deep),,47.17034,-95.16797,717.8,9.97,7.009,7.02,0.1,0.01,3.58,0,114.8,189,0.09,191.6,123,40,8710,0,0.1,,,,
5/27/20,12:01:28 PM,DL (deep),,47.17034,-95.16797,717.7,9.963,7.004,7.015,0,0.01,3.52,0,114.8,189,0.09,191.6,123,40,8710.8,0,0.1,,,,
5/27/20,12:01:30 PM,DL (deep),,47.17034,-95.16797,717.7,9.954,6.998,7.016,0,0,3.55,0,114.8,189,0.09,191.6,123,40,8708.5,0,0.1,,,,
5/27/20,12:01:32 PM,DL (deep),,47.17034,-95.16797,717.8,9.949,6.995,7.027,0,0,3.6,0,114.8,189,0.09,191.7,123,40,8707,0,0.1,,,,
5/27/20,12:01:34 PM,DL (deep),,47.17034,-95.16797,717.8,9.951,6.996,7.041,0,0,3.65,0,114.9,189.1,0.09,191.7,123,40,8707,0,0.1,,,,
5/27/20,12:01:36 PM,DL (deep),,47.17034,-95.16797,717.8,9.961,7.003,7.053,0,0,3.76,0,114.9,189.1,0.09,191.7,123,40,8707,0,0.1,,,,
5/27/20,12:01:38 PM,DL (deep),,47.17034,-95.16797,717.7,9.974,7.012,7.056,0,0,3.76,0,114.8,189,0.09,191.6,123,40,8707.8,0,0.1,,,,
5/27/20,12:01:40 PM,DL (deep),,47.17034,-95.16797,717.7,9.988,7.022,7.066,0,0,3.73,0,114.8,189,0.09,191.6,123,40,8710,0,0.1,,,,
5/27/20,12:01:42 PM,DL (deep),,47.17034,-95.16798,717.8,9.999,7.03,7.069,0,0,3.67,0,114.8,189,0.09,191.6,123,40,8711.6,0,0.1,,,,
5/27/20,12:01:44 PM,DL (deep),,47.17034,-95.16798,717.8,10.006,7.035,7.064,0,0,3.61,0,114.8,189,0.09,191.6,123,40,8710.8,0,0.1,,,,
5/27/20,12:01:46 PM,DL (deep),,47.17034,-95.16798,717.8,10.012,7.039,7.072,0,0,3.51,0,114.8,189,0.09,191.6,123,40,8710,0,0.1,,,,
5/27/20,12:01:48 PM,DL (deep),,47.17035,-95.16798,717.9,10.013,7.04,7.067,0,0,3.55,0,114.8,189,0.09,191.6,123,40,8708.5,0,0.1,,,,
5/27/20,12:01:50 PM,DL (deep),,47.17034,-95.16798,717.9,10.016,7.041,7.07,0,0,3.59,0,114.9,189.1,0.09,191.7,123,40,8705.5,0,0.1,,,,
5/27/20,12:01:52 PM,DL (deep),,47.17034,-95.16798,717.8,10.029,7.051,7.142,0,0,3.64,0,114.9,189.2,0.09,191.8,123,40,8700.9,0,0.1,,,,
5/27/20,12:01:54 PM,DL (deep),,47.17034,-95.16798,717.9,10.058,7.071,7.163,0,0,3.67,0,115,189.3,0.09,191.9,123,40,8696.4,0,0.1,,,,
5/27/20,12:01:56 PM,DL (deep),,47.17034,-95.16798,717.9,10.087,7.092,7.179,0,0,3.62,0,115.1,189.4,0.09,192,123,40,8691.1,0,0.1,,,,
5/27/20,12:01:58 PM,DL (deep),,47.17034,-95.16798,717.8,10.13,7.122,7.217,0,-0.01,3.52,0,115.2,189.6,0.09,192.2,123,40,8683.6,0,0.1,,,,
5/27/20,12:02:00 PM,DL (deep),,47.17035,-95.16798,717.8,10.173,7.152,7.221,0,-0.01,3.39,0,115.3,189.7,0.09,192.4,123,40,8676,0,0.1,,,,
5/27/20,12:02:02 PM,DL (deep),,47.17034,-95.16798,717.8,10.21,7.178,7.257,-0.1,-0.01,3.36,0,115.4,189.9,0.09,192.5,123,40,8667.8,0,0.1,,,,
5/27/20,12:02:04 PM,DL (deep),,47.17035,-95.16798,717.8,10.236,7.197,7.258,-0.1,-0.01,3.37,0,115.5,190.1,0.09,192.7,124,40,8658.8,0,0.1,,,,
5/27/20,12:02:06 PM,DL (deep),,47.17035,-95.16798,717.8,10.267,7.218,7.283,-0.1,-0.01,3.37,0,115.6,190.3,0.09,192.9,124,40,8649.8,0,0.1,,,,
5/27/20,12:02:08 PM,DL (deep),,47.17035,-95.16797,717.8,10.287,7.233,7.295,-0.1,-0.01,3.36,0,115.8,190.5,0.09,193.2,124,40,8639.3,0,0.1,,,,
5/27/20,12:02:10 PM,DL (deep),,47.17035,-95.16797,717.9,10.318,7.254,7.323,-0.1,-0.01,3.34,0,115.9,190.8,0.09,193.4,124,40,8628.1,0,0.1,,,,
5/27/20,12:02:12 PM,DL (deep),,47.17035,-95.16797,717.8,10.34,7.269,7.347,-0.1,-0.01,3.26,0,116.1,191,0.09,193.7,124,40,8615.5,0,0.1,,,,
5/27/20,12:02:14 PM,DL (deep),,47.17035,-95.16797,717.7,10.371,7.292,7.37,-0.1,-0.01,3.12,0,116.2,191.3,0.09,194,124,40,8602.9,0,0.1,,,,
5/27/20,12:02:16 PM,DL (deep),,47.17035,-95.16797,717.8,10.405,7.315,7.388,-0.1,-0.01,3.09,0,116.4,191.6,0.09,194.2,125,40,8591.1,0,0.1,,,,
5/27/20,12:02:18 PM,DL (deep),,47.17035,-95.16796,717.8,10.436,7.337,7.397,-0.1,-0.01,3.04,0,116.5,191.8,0.09,194.5,125,40,8580.7,0,0.1,,,,
5/27/20,12:02:20 PM,DL (deep),,47.17035,-95.16796,717.8,10.459,7.353,7.403,-0.1,-0.01,2.97,0,116.7,192,0.09,194.6,125,40,8572.7,0,0.1,,,,
5/27/20,12:02:22 PM,DL (deep),,47.17035,-95.16796,717.8,10.477,7.366,7.407,-0.1,-0.01,2.94,0,116.7,192.1,0.09,194.8,125,40,8567.5,0,0.1,,,,
5/27/20,12:02:24 PM,DL (deep),,47.17035,-95.16796,717.8,10.491,7.376,7.425,-0.1,-0.01,2.95,0,116.8,192.2,0.09,194.9,125,40,8563.1,0,0.1,,,,
5/27/20,12:02:26 PM,DL (deep),,47.17035,-95.16796,717.9,10.503,7.384,7.446,-0.1,-0.01,2.91,0,116.9,192.4,0.09,195,125,40,8555.1,0,0.1,,,,
5/27/20,12:02:28 PM,DL (deep),,47.17035,-95.16796,717.8,10.518,7.394,7.434,-0.1,-0.01,2.95,0,117,192.6,0.09,195.3,125,40,8544.8,0,0.1,,,,
5/27/20,12:02:30 PM,DL (deep),,47.17035,-95.16796,717.8,10.527,7.401,7.436,-0.1,-0.01,3.01,0,117.1,192.8,0.09,195.4,125,40,8536.8,0,0.1,,,,
5/27/20,12:02:32 PM,DL (deep),,47.17035,-95.16796,717.8,10.54,7.41,7.456,-0.1,-0.01,3.01,0,117.2,192.9,0.09,195.6,125,40,8529.5,0,0.1,,,,
5/27/20,12:02:34 PM,DL (deep),,47.17034,-95.16796,717.8,10.553,7.419,7.463,-0.1,-0.01,3.01,0,117.3,193.1,0.09,195.8,126,40,8523,0,0.1,,,,
5/27/20,12:02:36 PM,DL (deep),,47.17034,-95.16796,717.8,10.558,7.423,7.464,-0.1,-0.01,3.04,0,117.3,193.1,0.09,195.8,126,40,8521.5,0,0.1,,,,
5/27/20,12:02:38 PM,DL (deep),,47.17034,-95.16796,717.8,10.569,7.43,7.471,-0.1,-0.01,2.98,0,117.4,193.1,0.09,195.8,126,40,8520.8,0,0.1,,,,
