Lake,Date,Collector,Depth,Device,Measurement,Value,Units,Comment,Flag,QC
Josephine,5/13/21,Elizabeth Swanner,0.78,BBE Fluoroprobe,LED 5 610nm,1.81,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.91,BBE Fluoroprobe,LED 5 610nm,1.63,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.06,BBE Fluoroprobe,LED 5 610nm,1.53,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.25,BBE Fluoroprobe,LED 5 610nm,1.47,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.41,BBE Fluoroprobe,LED 5 610nm,1.54,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.55,BBE Fluoroprobe,LED 5 610nm,1.81,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.75,BBE Fluoroprobe,LED 5 610nm,1.64,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.95,BBE Fluoroprobe,LED 5 610nm,1.81,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.13,BBE Fluoroprobe,LED 5 610nm,1.8,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.34,BBE Fluoroprobe,LED 5 610nm,1.93,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.53,BBE Fluoroprobe,LED 5 610nm,1.89,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.79,BBE Fluoroprobe,LED 5 610nm,2.07,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.01,BBE Fluoroprobe,LED 5 610nm,2.16,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.27,BBE Fluoroprobe,LED 5 610nm,1.97,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.49,BBE Fluoroprobe,LED 5 610nm,2.12,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.74,BBE Fluoroprobe,LED 5 610nm,2.17,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.95,BBE Fluoroprobe,LED 5 610nm,2.47,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.16,BBE Fluoroprobe,LED 5 610nm,2.53,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.34,BBE Fluoroprobe,LED 5 610nm,2.93,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.51,BBE Fluoroprobe,LED 5 610nm,4.06,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.71,BBE Fluoroprobe,LED 5 610nm,4.29,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.93,BBE Fluoroprobe,LED 5 610nm,4.84,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.16,BBE Fluoroprobe,LED 5 610nm,5.04,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.41,BBE Fluoroprobe,LED 5 610nm,5.89,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.64,BBE Fluoroprobe,LED 5 610nm,6.85,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.93,BBE Fluoroprobe,LED 5 610nm,7.92,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.19,BBE Fluoroprobe,LED 5 610nm,9.65,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.43,BBE Fluoroprobe,LED 5 610nm,11.91,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.67,BBE Fluoroprobe,LED 5 610nm,13.5,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.99,BBE Fluoroprobe,LED 5 610nm,16.18,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.24,BBE Fluoroprobe,LED 5 610nm,17.05,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.28,BBE Fluoroprobe,LED 5 610nm,17.24,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.46,BBE Fluoroprobe,LED 5 610nm,17.22,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.68,BBE Fluoroprobe,LED 5 610nm,17.5,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.96,BBE Fluoroprobe,LED 5 610nm,17.76,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.28,BBE Fluoroprobe,LED 5 610nm,18.88,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.56,BBE Fluoroprobe,LED 5 610nm,19.9,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.77,BBE Fluoroprobe,LED 5 610nm,20.28,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.27,BBE Fluoroprobe,LED 6 370nm,14.45,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.32,BBE Fluoroprobe,LED 6 370nm,14.47,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.47,BBE Fluoroprobe,LED 6 370nm,14.65,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.63,BBE Fluoroprobe,LED 6 370nm,14.75,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.78,BBE Fluoroprobe,LED 6 370nm,14.96,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.91,BBE Fluoroprobe,LED 6 370nm,14.85,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.06,BBE Fluoroprobe,LED 6 370nm,14.71,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.25,BBE Fluoroprobe,LED 6 370nm,14.43,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.41,BBE Fluoroprobe,LED 6 370nm,14.81,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.55,BBE Fluoroprobe,LED 6 370nm,15.23,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.75,BBE Fluoroprobe,LED 6 370nm,15.33,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.95,BBE Fluoroprobe,LED 6 370nm,16.29,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.13,BBE Fluoroprobe,LED 6 370nm,16.76,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.34,BBE Fluoroprobe,LED 6 370nm,16.94,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.53,BBE Fluoroprobe,LED 6 370nm,17.27,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.79,BBE Fluoroprobe,LED 6 370nm,17.09,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.01,BBE Fluoroprobe,LED 6 370nm,17.55,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.27,BBE Fluoroprobe,LED 6 370nm,18.04,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.49,BBE Fluoroprobe,LED 6 370nm,19.16,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.74,BBE Fluoroprobe,LED 6 370nm,19.59,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.95,BBE Fluoroprobe,LED 6 370nm,21.24,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.16,BBE Fluoroprobe,LED 6 370nm,21.77,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.34,BBE Fluoroprobe,LED 6 370nm,23.55,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.51,BBE Fluoroprobe,LED 6 370nm,29.77,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.71,BBE Fluoroprobe,LED 6 370nm,32.4,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.93,BBE Fluoroprobe,LED 6 370nm,34.92,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.16,BBE Fluoroprobe,LED 6 370nm,36.76,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.41,BBE Fluoroprobe,LED 6 370nm,40.86,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.64,BBE Fluoroprobe,LED 6 370nm,46.42,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.93,BBE Fluoroprobe,LED 6 370nm,51.31,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.19,BBE Fluoroprobe,LED 6 370nm,57.89,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.43,BBE Fluoroprobe,LED 6 370nm,67.96,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.67,BBE Fluoroprobe,LED 6 370nm,74.43,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.99,BBE Fluoroprobe,LED 6 370nm,84.26,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.24,BBE Fluoroprobe,LED 6 370nm,87.1,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.28,BBE Fluoroprobe,LED 6 370nm,87.58,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.46,BBE Fluoroprobe,LED 6 370nm,88.23,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.68,BBE Fluoroprobe,LED 6 370nm,89.55,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.96,BBE Fluoroprobe,LED 6 370nm,89.52,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.28,BBE Fluoroprobe,LED 6 370nm,92.31,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.56,BBE Fluoroprobe,LED 6 370nm,95.29,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.77,BBE Fluoroprobe,LED 6 370nm,96.23,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.27,BBE Fluoroprobe,LED 7 590nm,4.3,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.32,BBE Fluoroprobe,LED 7 590nm,4.3,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.47,BBE Fluoroprobe,LED 7 590nm,4.25,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.63,BBE Fluoroprobe,LED 7 590nm,4.44,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.78,BBE Fluoroprobe,LED 7 590nm,4.53,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.91,BBE Fluoroprobe,LED 7 590nm,4.39,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.06,BBE Fluoroprobe,LED 7 590nm,4.35,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.25,BBE Fluoroprobe,LED 7 590nm,4.34,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.41,BBE Fluoroprobe,LED 7 590nm,4.26,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.55,BBE Fluoroprobe,LED 7 590nm,4.44,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.75,BBE Fluoroprobe,LED 7 590nm,4.46,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.95,BBE Fluoroprobe,LED 7 590nm,4.58,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.13,BBE Fluoroprobe,LED 7 590nm,4.71,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.34,BBE Fluoroprobe,LED 7 590nm,4.66,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.53,BBE Fluoroprobe,LED 7 590nm,4.68,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.79,BBE Fluoroprobe,LED 7 590nm,4.63,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.01,BBE Fluoroprobe,LED 7 590nm,4.79,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.27,BBE Fluoroprobe,LED 7 590nm,4.69,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.49,BBE Fluoroprobe,LED 7 590nm,4.94,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.74,BBE Fluoroprobe,LED 7 590nm,5.07,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.95,BBE Fluoroprobe,LED 7 590nm,5.28,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.16,BBE Fluoroprobe,LED 7 590nm,5.34,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.34,BBE Fluoroprobe,LED 7 590nm,5.87,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.51,BBE Fluoroprobe,LED 7 590nm,6.78,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.71,BBE Fluoroprobe,LED 7 590nm,7.24,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.93,BBE Fluoroprobe,LED 7 590nm,7.98,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.16,BBE Fluoroprobe,LED 7 590nm,8.17,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.41,BBE Fluoroprobe,LED 7 590nm,8.94,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.64,BBE Fluoroprobe,LED 7 590nm,10.09,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.93,BBE Fluoroprobe,LED 7 590nm,11.23,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.19,BBE Fluoroprobe,LED 7 590nm,13.26,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.43,BBE Fluoroprobe,LED 7 590nm,16.48,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.67,BBE Fluoroprobe,LED 7 590nm,18.38,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.99,BBE Fluoroprobe,LED 7 590nm,21.78,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.24,BBE Fluoroprobe,LED 7 590nm,22.86,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.28,BBE Fluoroprobe,LED 7 590nm,22.99,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.46,BBE Fluoroprobe,LED 7 590nm,23.06,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.68,BBE Fluoroprobe,LED 7 590nm,23.5,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.96,BBE Fluoroprobe,LED 7 590nm,23.55,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.28,BBE Fluoroprobe,LED 7 590nm,25.21,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.56,BBE Fluoroprobe,LED 7 590nm,26.5,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.77,BBE Fluoroprobe,LED 7 590nm,26.91,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.27,BBE Fluoroprobe,LED 8 470nm,7.85,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.32,BBE Fluoroprobe,LED 8 470nm,8.12,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.47,BBE Fluoroprobe,LED 8 470nm,8.28,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.63,BBE Fluoroprobe,LED 8 470nm,8.07,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.78,BBE Fluoroprobe,LED 8 470nm,8.6,digits,,,
Josephine,5/13/21,Elizabeth Swanner,0.91,BBE Fluoroprobe,LED 8 470nm,8.56,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.06,BBE Fluoroprobe,LED 8 470nm,8.33,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.25,BBE Fluoroprobe,LED 8 470nm,7.89,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.41,BBE Fluoroprobe,LED 8 470nm,8.16,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.55,BBE Fluoroprobe,LED 8 470nm,8.66,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.75,BBE Fluoroprobe,LED 8 470nm,8.7,digits,,,
Josephine,5/13/21,Elizabeth Swanner,1.95,BBE Fluoroprobe,LED 8 470nm,9.28,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.13,BBE Fluoroprobe,LED 8 470nm,9.49,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.34,BBE Fluoroprobe,LED 8 470nm,9.56,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.53,BBE Fluoroprobe,LED 8 470nm,9.64,digits,,,
Josephine,5/13/21,Elizabeth Swanner,2.79,BBE Fluoroprobe,LED 8 470nm,9.57,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.01,BBE Fluoroprobe,LED 8 470nm,9.74,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.27,BBE Fluoroprobe,LED 8 470nm,9.85,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.49,BBE Fluoroprobe,LED 8 470nm,10.35,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.74,BBE Fluoroprobe,LED 8 470nm,10.71,digits,,,
Josephine,5/13/21,Elizabeth Swanner,3.95,BBE Fluoroprobe,LED 8 470nm,11.32,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.16,BBE Fluoroprobe,LED 8 470nm,11.35,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.34,BBE Fluoroprobe,LED 8 470nm,12.83,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.51,BBE Fluoroprobe,LED 8 470nm,17.65,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.71,BBE Fluoroprobe,LED 8 470nm,19.62,digits,,,
Josephine,5/13/21,Elizabeth Swanner,4.93,BBE Fluoroprobe,LED 8 470nm,21.61,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.16,BBE Fluoroprobe,LED 8 470nm,23.08,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.41,BBE Fluoroprobe,LED 8 470nm,26.39,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.64,BBE Fluoroprobe,LED 8 470nm,30.78,digits,,,
Josephine,5/13/21,Elizabeth Swanner,5.93,BBE Fluoroprobe,LED 8 470nm,35.6,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.19,BBE Fluoroprobe,LED 8 470nm,42.55,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.43,BBE Fluoroprobe,LED 8 470nm,53.13,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.67,BBE Fluoroprobe,LED 8 470nm,59.49,digits,,,
Josephine,5/13/21,Elizabeth Swanner,6.99,BBE Fluoroprobe,LED 8 470nm,68.88,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.24,BBE Fluoroprobe,LED 8 470nm,71.94,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.28,BBE Fluoroprobe,LED 8 470nm,72.4,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.46,BBE Fluoroprobe,LED 8 470nm,73.16,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.68,BBE Fluoroprobe,LED 8 470nm,73.35,digits,,,
Josephine,5/13/21,Elizabeth Swanner,7.96,BBE Fluoroprobe,LED 8 470nm,73.87,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.28,BBE Fluoroprobe,LED 8 470nm,76.05,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.56,BBE Fluoroprobe,LED 8 470nm,78.75,digits,,,
Josephine,5/13/21,Elizabeth Swanner,8.77,BBE Fluoroprobe,LED 8 470nm,79.46,digits,,,
Budd,5/14/21,Elizabeth Swanner,0.05,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.37,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,0.49,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.61,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,0.93,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.64,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.26,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.31,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.51,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.65,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.71,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.36,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.88,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.24,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.03,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.25,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.19,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.4,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.38,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.85,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.57,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.32,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.81,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.84,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.01,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.34,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.26,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.73,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.41,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.92,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.6,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.29,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.85,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.58,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.05,BBE Fluoroprobe,Chlorophyta Chlorophyll,5.01,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.25,BBE Fluoroprobe,Chlorophyta Chlorophyll,7.22,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.47,BBE Fluoroprobe,Chlorophyta Chlorophyll,13.44,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.62,BBE Fluoroprobe,Chlorophyta Chlorophyll,18.71,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.83,BBE Fluoroprobe,Chlorophyta Chlorophyll,22.91,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,5.05,BBE Fluoroprobe,Chlorophyta Chlorophyll,24.98,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,5.23,BBE Fluoroprobe,Chlorophyta Chlorophyll,26.47,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,5.42,BBE Fluoroprobe,Chlorophyta Chlorophyll,25.69,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,5.61,BBE Fluoroprobe,Chlorophyta Chlorophyll,17.84,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,5.8,BBE Fluoroprobe,Chlorophyta Chlorophyll,20.71,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,6.05,BBE Fluoroprobe,Chlorophyta Chlorophyll,12.15,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,6.29,BBE Fluoroprobe,Chlorophyta Chlorophyll,8.08,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,6.54,BBE Fluoroprobe,Chlorophyta Chlorophyll,5.24,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,6.81,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.77,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,7.06,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.28,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,7.39,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.44,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,7.64,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.38,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,7.87,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.66,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,8.15,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.39,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,8.38,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.04,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,8.67,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.11,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,8.92,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.05,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,9.03,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.36,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,0.05,BBE Fluoroprobe,Cyanobacteria Chlorophyll,1.37,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,0.49,BBE Fluoroprobe,Cyanobacteria Chlorophyll,1.37,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,0.93,BBE Fluoroprobe,Cyanobacteria Chlorophyll,1.4,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.26,BBE Fluoroprobe,Cyanobacteria Chlorophyll,1.6,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.51,BBE Fluoroprobe,Cyanobacteria Chlorophyll,1.7,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.71,BBE Fluoroprobe,Cyanobacteria Chlorophyll,1.97,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,1.88,BBE Fluoroprobe,Cyanobacteria Chlorophyll,2.04,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.03,BBE Fluoroprobe,Cyanobacteria Chlorophyll,2.38,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.19,BBE Fluoroprobe,Cyanobacteria Chlorophyll,2.53,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.38,BBE Fluoroprobe,Cyanobacteria Chlorophyll,2.67,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.57,BBE Fluoroprobe,Cyanobacteria Chlorophyll,2.68,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,2.81,BBE Fluoroprobe,Cyanobacteria Chlorophyll,2.68,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.01,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.03,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.26,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.21,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.41,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.29,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.6,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.48,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,3.85,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.57,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.05,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.62,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.25,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.37,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.47,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.22,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.62,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.83,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,4.83,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.39,microgramsPerLiter,,,0.01
Budd,5/14/21,Elizabeth Swanner,5.05,BBE Fluoroprobe,Cyanobacteria Chlorophyll,3.49,microgramsPerLiter,,,0.01
